id	label	sublabel	description	x	y	cluster	weight<total count>	score<average pub year>	weight<2010~2012 Peoples R China count>	weight<2017~2019 Peoples R China count>	weight<2010~2012 USA count>	weight<2017~2019 USA count>	score<USA ratio for 2010~2012>	score<USA ratio for 2017~2019>	weight<default>	weight<Top10 2010~2012 Peoples R China count>	weight<Top10 2017~2019 Peoples R China count>	weight<Top10 2010~2012 USA count>	weight<Top10 2017~2019 USA count>	score<Top10 USA ratio for 2010~2012>	score<Top10 USA ratio for 2017~2019>	weight<Top1 2010~2012 Peoples R China count>	weight<Top1 2017~2019 Peoples R China count>	weight<Top1 2010~2012 USA count>	weight<Top1 2017~2019 USA count>	score<Top1 USA ratio for 2010~2012>	score<Top1 USA ratio for 2017~2019>
43	43	anthocyanins; blueberry; strawberry; cyanidin; grape seed	<table><tr><td>Micro-level field:</td><td>43</td></tr><tr><td>Main fields:</td><td>Life and earth sciences; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>food chemistry; journal of agricultural and food chemistry; molecules; acta horticulturae; food research international</td></tr><tr><td>Terms:</td><td>anthocyanins; blueberry; strawberry; cyanidin; grape seed</td></tr></table>	-0.6074	-0.379	4	32019	2012.5276	605	967	626	560	0.508529650690496	0.366732154551408	10	122	151	167	105	0.577854671280277	0.41015625	12	17	24	19	0.666666666666667	0.527777777777778
44	44	root s13 tev; top quark; top quark pair production; standard model higgs boson; single top production	<table><tr><td>Micro-level field:</td><td>44</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review d; journal of high energy physics; physics letters b; european physical journal c; aip conference proceedings</td></tr><tr><td>Terms:</td><td>root s13 tev; top quark; top quark pair production; standard model higgs boson; single top production</td></tr></table>	1.2526	-0.2627	3	31833	2011.2217	758	1075	1993	1743	0.72446383133406	0.618523775727466	10	142	197	399	370	0.737523105360444	0.652557319223986	17	35	60	43	0.779220779220779	0.551282051282051
45	45	candidemia; invasive aspergillosis; invasive fungal infection; mucormycosis; ill patient	<table><tr><td>Micro-level field:</td><td>45</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>antimicrobial agents and chemotherapy; mycoses; medical mycology; journal of clinical microbiology; journal of antimicrobial chemotherapy</td></tr><tr><td>Terms:</td><td>candidemia; invasive aspergillosis; invasive fungal infection; mucormycosis; ill patient</td></tr></table>	-0.6529	-0.2548	2	31728	2011.2375	284	633	1244	1341	0.81413612565445	0.679331306990882	10	15	43	254	277	0.944237918215613	0.865625	1	1	30	36	0.967741935483871	0.972972972972973
46	46	f theory; orientifold; d brane; x s; mirror symmetry	<table><tr><td>Micro-level field:</td><td>46</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of high energy physics; nuclear physics b; physical review d; physics letters b; international journal of modern physics a</td></tr><tr><td>Terms:</td><td>f theory; orientifold; d brane; x s; mirror symmetry</td></tr></table>	1.2482	-0.21	3	31727	2009.6835	119	178	1110	1080	0.903173311635476	0.858505564387917	10	5	11	158	212	0.969325153374233	0.95067264573991	0	0	28	13	1	1
47	47	madden julian oscillation; mjo; indian ocean dipole; asian summer monsoon; seasonal climate summary southern hemisphere	<table><tr><td>Micro-level field:</td><td>47</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of climate; climate dynamics; geophysical research letters; international journal of climatology; journal of geophysical research-atmospheres</td></tr><tr><td>Terms:</td><td>madden julian oscillation; mjo; indian ocean dipole; asian summer monsoon; seasonal climate summary southern hemisphere</td></tr></table>	0.3154	0.0202	4	31627	2011.7957	823	2025	1720	2396	0.676366496264255	0.541958832843248	10	76	150	293	350	0.794037940379404	0.7	6	9	32	25	0.842105263157895	0.735294117647059
48	48	semantic segmentation; pedestrian detection; visual question; image captioning; deep neural networks	<table><tr><td>Micro-level field:</td><td>48</td></tr><tr><td>Main fields:</td><td>Mathematics and computer science</td></tr><tr><td>Sources:</td><td>lecture notes in computer science; ieee conference on computer vision and pattern recognition; ieee international conference on computer vision; ieee access; proceedings of spie</td></tr><tr><td>Terms:</td><td>semantic segmentation; pedestrian detection; visual question; image captioning; deep neural networks</td></tr></table>	0.6493	0.4479	5	31569	2017.4423	62	2422	75	756	0.547445255474453	0.237885462555066	10	10	418	32	233	0.761904761904762	0.357910906298003	1	80	12	87	0.923076923076923	0.520958083832335
49	49	laparoscopic radical prostatectomy; active surveillance; robot; prostate biopsy; prostate brachytherapy	<table><tr><td>Micro-level field:</td><td>49</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of urology; bju international; urology; european urology; international journal of radiation oncology biology physics</td></tr><tr><td>Terms:</td><td>laparoscopic radical prostatectomy; active surveillance; robot; prostate biopsy; prostate brachytherapy</td></tr></table>	-0.9287	-0.135	2	31436	2011.4272	89	399	1928	2039	0.955875061973228	0.836341263330599	10	4	26	303	303	0.986970684039088	0.9209726443769	0	2	55	39	1	0.951219512195122
50	50	tohoku earthquake; san andreas fault; parkfield; chi chi; induced seismicity	<table><tr><td>Micro-level field:</td><td>50</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of geophysical research-solid earth; bulletin of the seismological society of america; geophysical research letters; geophysical journal international; tectonophysics</td></tr><tr><td>Terms:</td><td>tohoku earthquake; san andreas fault; parkfield; chi chi; induced seismicity</td></tr></table>	0.4617	-0.0895	4	31134	2011.2585	266	722	1413	1714	0.84157236450268	0.703612479474549	10	11	52	189	247	0.945	0.826086956521739	1	4	13	22	0.928571428571429	0.846153846153846
51	51	solid oxide fuel cell; cathode; performance; sofc; proton	<table><tr><td>Micro-level field:</td><td>51</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of power sources; solid state ionics; international journal of hydrogen energy; ecs transactions; journal of the electrochemical society</td></tr><tr><td>Terms:</td><td>solid oxide fuel cell; cathode; performance; sofc; proton</td></tr></table>	0.6813	-0.5389	3	30965	2011.5798	1008	1432	986	681	0.494483450351053	0.322290582110743	10	58	89	122	43	0.677777777777778	0.325757575757576	0	2	2	5	1	0.714285714285714
52	52	graphitic carbon nitride; c3n4; bi2wo6; z scheme; biocl	<table><tr><td>Micro-level field:</td><td>52</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied catalysis b-environmental; applied surface science; rsc advances; international journal of hydrogen energy; journal of materials chemistry a</td></tr><tr><td>Terms:</td><td>graphitic carbon nitride; c3n4; bi2wo6; z scheme; biocl</td></tr></table>	0.6144	-0.5614	3	30808	2016.5423	1292	9614	169	649	0.115674195756331	0.0632368703108253	10	601	2918	89	257	0.128985507246377	0.0809448818897638	143	447	36	60	0.201117318435754	0.118343195266272
53	53	drug resistant tuberculosis; tuberculosis screening; health care worker; hepatotoxicity; isoniazid preventive therapy	<table><tr><td>Micro-level field:</td><td>53</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>international journal of tuberculosis and lung disease; plos one; journal of clinical microbiology; bmc infectious diseases; european respiratory journal</td></tr><tr><td>Terms:</td><td>drug resistant tuberculosis; tuberculosis screening; health care worker; hepatotoxicity; isoniazid preventive therapy</td></tr></table>	-0.6651	-0.2184	2	30534	2011.8758	295	651	1082	1468	0.785766158315178	0.692779613025012	10	17	39	152	171	0.899408284023669	0.814285714285714	0	8	17	25	1	0.757575757575758
54	54	frax; vertebral fracture; quantitative ultrasound; trabecular bone score; body composition	<table><tr><td>Micro-level field:</td><td>54</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>osteoporosis international; journal of bone and mineral research; bone; journal of clinical densitometry; calcified tissue international</td></tr><tr><td>Terms:</td><td>frax; vertebral fracture; quantitative ultrasound; trabecular bone score; body composition</td></tr></table>	-0.8273	-0.022	2	30502	2010.3731	265	555	1368	1080	0.837721984078383	0.660550458715596	10	11	23	185	174	0.943877551020408	0.883248730964467	2	0	21	24	0.91304347826087	1
55	55	earnings management; family firm; audit quality; director; audit fee	<table><tr><td>Micro-level field:</td><td>55</td></tr><tr><td>Main fields:</td><td>Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of corporate finance; accounting review; contemporary accounting research; journal of financial economics; corporate governance-an international review</td></tr><tr><td>Terms:</td><td>earnings management; family firm; audit quality; director; audit fee</td></tr></table>	0.0078	0.7656	1	30499	2013.0155	320	1028	1979	2507	0.860809047411918	0.709193776520509	10	82	111	481	349	0.854351687388988	0.758695652173913	12	5	75	26	0.862068965517241	0.838709677419355
56	56	benthic foraminifera; last deglaciation; kyr; odp site; southern ocean	<table><tr><td>Micro-level field:</td><td>56</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>quaternary science reviews; quaternary international; palaeogeography palaeoclimatology palaeoecology; holocene; quaternary research</td></tr><tr><td>Terms:</td><td>benthic foraminifera; last deglaciation; kyr; odp site; southern ocean</td></tr></table>	0.217	-0.0553	4	30412	2010.6903	506	924	1264	1387	0.714124293785311	0.600173085244483	10	77	87	197	180	0.718978102189781	0.674157303370787	9	6	21	10	0.7	0.625
57	57	cervical cancer; human papillomavirus type; hpv; cervical intraepithelial neoplasia; hpv vaccination	<table><tr><td>Micro-level field:</td><td>57</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>vaccine; international journal of cancer; plos one; gynecologic oncology; journal of virology</td></tr><tr><td>Terms:</td><td>cervical cancer; human papillomavirus type; hpv; cervical intraepithelial neoplasia; hpv vaccination</td></tr></table>	-0.9149	-0.1604	2	30057	2011.5262	277	628	1540	1757	0.847550908090259	0.736687631027254	10	17	20	214	189	0.926406926406927	0.904306220095694	4	0	32	26	0.888888888888889	1
58	58	polymorphic microsatellite loci; novel microsatellite marker; fagaceae; transferability; habitat fragmentation	<table><tr><td>Micro-level field:</td><td>58</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>molecular ecology; conservation genetics; conservation genetics resources; molecular ecology notes; molecular ecology resources</td></tr><tr><td>Terms:</td><td>polymorphic microsatellite loci; novel microsatellite marker; fagaceae; transferability; habitat fragmentation</td></tr></table>	-0.2642	-0.1814	4	30053	2011.0672	676	655	1287	1217	0.655629139072848	0.650106837606838	10	13	12	118	97	0.900763358778626	0.889908256880734	1	1	27	14	0.964285714285714	0.933333333333333
59	59	fine root; soil respiration; aboveground biomass; allometric equation; efflux	<table><tr><td>Micro-level field:</td><td>59</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>soil biology & biochemistry; forest ecology and management; plant and soil; global change biology; biogeochemistry</td></tr><tr><td>Terms:</td><td>fine root; soil respiration; aboveground biomass; allometric equation; efflux</td></tr></table>	-0.034	-0.1391	4	29968	2012.0175	829	2581	1329	1688	0.615848007414273	0.395408760833919	10	136	372	331	326	0.708779443254818	0.467048710601719	12	33	59	48	0.830985915492958	0.592592592592593
60	60	dengue; zika virus; west nile virus; aedes albopictus; culicidae	<table><tr><td>Micro-level field:</td><td>60</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>plos neglected tropical diseases; american journal of tropical medicine and hygiene; journal of virology; plos one; journal of medical entomology</td></tr><tr><td>Terms:</td><td>dengue; zika virus; west nile virus; aedes albopictus; culicidae</td></tr></table>	-0.6258	-0.2107	2	29929	2013.2493	188	665	1418	2908	0.88293897882939	0.813881891967534	10	19	102	284	617	0.937293729372937	0.858136300417246	0	9	23	72	1	0.888888888888889
61	61	multiple sclerosis; neuromyelitis optica; interferon beta; fatigue; effect	<table><tr><td>Micro-level field:</td><td>61</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>multiple sclerosis journal; neurology; multiple sclerosis and related disorders; journal of neurology; journal of neuroimmunology</td></tr><tr><td>Terms:</td><td>multiple sclerosis; neuromyelitis optica; interferon beta; fatigue; effect</td></tr></table>	-0.8196	-0.0734	2	29863	2012.0892	112	301	1263	1658	0.918545454545455	0.846350178662583	10	4	27	247	325	0.98406374501992	0.923295454545455	0	2	38	55	1	0.964912280701754
62	62	statin use; primary prevention; rhabdomyolysis; hmg coa reductase inhibitor; proprotein convertase subtilisin	<table><tr><td>Micro-level field:</td><td>62</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>atherosclerosis; american journal of cardiology; journal of clinical lipidology; circulation; journal of the american college of cardiology</td></tr><tr><td>Terms:</td><td>statin use; primary prevention; rhabdomyolysis; hmg coa reductase inhibitor; proprotein convertase subtilisin</td></tr></table>	-0.8353	-0.0647	2	29850	2010.6889	204	568	1323	1367	0.866404715127701	0.706459948320414	10	17	44	219	264	0.927966101694915	0.857142857142857	1	9	28	46	0.96551724137931	0.836363636363636
63	63	nutritive value; digestibility; aerobic stability; fermentation quality; methane emission	<table><tr><td>Micro-level field:</td><td>63</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of dairy science; revista brasileira de zootecnia-brazilian journal of animal science; animal feed science and technology; journal of animal science; asian-australasian journal of animal sciences</td></tr><tr><td>Terms:</td><td>nutritive value; digestibility; aerobic stability; fermentation quality; methane emission</td></tr></table>	-0.487	-0.2136	4	29676	2010.67	219	691	728	923	0.768743400211193	0.57187112763321	10	21	77	93	125	0.81578947368421	0.618811881188119	3	7	12	13	0.8	0.65
